재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),633.0,142.01,28.0,-18.0,-35.0,-32.48,3.56,-10.31,3.1,21.09,IFRS연결,052300,SH 홀딩스
2014(A),467.0,-26.18,-27.0,-60.0,-100.0,-5.53,1.26,-25.2,16.9,-8.35,IFRS연결,052300,SH 홀딩스
2015(A),154.0,-66.97,-35.0,41.0,55.0,17.33,1.74,11.15,20.42,-15.52,IFRS연결,052300,SH 홀딩스
2016(E),,,,,,,,,,,IFRS별도,052300,SH 홀딩스
2017(E),,,,,,,,,,,IFRS별도,052300,SH 홀딩스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),14835,-8.76,664,10,29,399.23,1.19,0.3,6.75,40.2,IFRS연결,010690,화신
2014(A),13136,-11.46,412,440,1259,5.78,0.67,12.41,5.39,40.22,IFRS연결,010690,화신
2015(A),12517,-4.71,192,-232,-664,-9.52,0.6,-6.28,10.12,59.82,IFRS연결,010690,화신
2016(E),12718,1.61,442,301,862,8.47,0.65,8.0,4.79,56.42,IFRS연결,010690,화신
2017(E),13252,4.19,512,374,1072,6.81,0.6,9.21,4.43,53.28,IFRS연결,010690,화신
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1379,8.67,83,55,212,9.89,0.65,6.89,1.42,-26.43,IFRS연결,063570,한국전자금융
2014(A),1402,1.68,87,148,567,4.66,0.77,17.01,0.8,-44.98,IFRS연결,063570,한국전자금융
2015(A),1525,8.78,123,95,366,17.67,1.73,10.21,5.24,-16.35,IFRS연결,063570,한국전자금융
2016(E),1993,30.68,153,111,427,13.27,1.38,10.9,3.9,-13.79,IFRS연결,063570,한국전자금융
2017(E),2143,7.53,172,128,492,11.5,1.25,11.43,3.31,-20.84,IFRS연결,063570,한국전자금융
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),36628,-9.78,218,-756,-4277,-3.65,0.74,-18.92,48.6,201.07,IFRS연결,003070,코오롱글로벌
2014(A),28243,-22.89,78,226,1114,6.02,0.29,5.27,11.7,142.89,IFRS연결,003070,코오롱글로벌
2015(A),30291,7.25,421,-254,-1202,-11.81,0.68,-5.51,103.33,116.69,IFRS연결,003070,코오롱글로벌
2016(E),32892,8.59,625,248,1171,12.77,0.68,5.52,9.04,91.8,IFRS연결,003070,코오롱글로벌
2017(E),35928,9.23,813,417,1973,7.58,0.63,8.7,6.77,74.39,IFRS연결,003070,코오롱글로벌
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1817.0,13.25,-10.0,23.0,71.0,16.51,0.68,4.15,4.64,-42.87,IFRS연결,031820,콤텍시스템
2014(A),1861.0,2.44,-51.0,-34.0,-106.0,-13.37,0.9,-6.4,-6.35,-55.26,IFRS연결,031820,콤텍시스템
2015(A),1463.0,-21.4,7.0,17.0,55.0,43.48,1.43,3.38,14.35,-40.1,IFRS연결,031820,콤텍시스템
2016(E),,,,,,,,,,,IFRS별도,031820,콤텍시스템
2017(E),,,,,,,,,,,IFRS별도,031820,콤텍시스템
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),8031,1.63,221,324,4537,19.83,1.48,7.69,14.81,49.5,IFRS연결,031430,신세계인터내셔날
2014(A),9119,13.54,159,204,2863,39.82,1.81,4.62,20.1,68.77,IFRS연결,031430,신세계인터내셔날
2015(A),10052,10.24,199,211,2958,34.66,1.58,4.62,16.99,72.25,IFRS연결,031430,신세계인터내셔날
2016(E),10702,6.46,268,276,3873,16.47,0.94,5.81,14.21,88.38,IFRS연결,031430,신세계인터내셔날
2017(E),11520,7.65,365,371,5196,12.28,0.88,7.37,12.21,86.46,IFRS연결,031430,신세계인터내셔날
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),980.0,16.31,68.0,104.0,225.0,7.89,1.06,14.52,3.72,-55.68,IFRS연결,038540,텍셀네트컴
2014(A),2031.0,107.32,238.0,207.0,447.0,9.99,2.12,23.61,6.96,-40.89,IFRS연결,038540,텍셀네트컴
2015(A),1714.0,-15.58,271.0,317.0,679.0,4.74,1.15,27.7,3.08,-23.57,IFRS연결,038540,텍셀네트컴
2016(E),,,,,,,,,,,IFRS연결,038540,텍셀네트컴
2017(E),,,,,,,,,,,IFRS연결,038540,텍셀네트컴
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),41.0,-37.4,-51.0,-77.0,-229.0,-4.31,1.42,-29.73,-6.68,17.83,IFRS연결,035620,바른손이앤에이
2014(A),21.0,-48.28,-68.0,-234.0,-538.0,-2.12,3.68,-111.0,-3.19,24.87,IFRS연결,035620,바른손이앤에이
2015(A),157.0,646.05,38.0,-31.0,-48.0,-55.88,7.16,-14.45,-290.94,34.98,IFRS연결,035620,바른손이앤에이
2016(E),,,,,,,,,,,IFRS별도,035620,바른손이앤에이
2017(E),,,,,,,,,,,IFRS별도,035620,바른손이앤에이
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2468.0,-3.77,68.0,78.0,414.0,6.15,0.46,8.3,0.51,-44.26,IFRS연결,053260,금강철강
2014(A),2006.0,-18.72,44.0,59.0,314.0,8.91,0.49,6.0,0.88,-45.74,IFRS연결,053260,금강철강
2015(A),1595.0,-20.48,43.0,69.0,366.0,11.74,0.72,6.69,4.28,-41.45,IFRS연결,053260,금강철강
2016(E),,,,,,,,,,,IFRS별도,053260,금강철강
2017(E),,,,,,,,,,,IFRS별도,053260,금강철강
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015(A),0.0,,0.0,0.0,9.0,214.53,1.04,,-601.24,5.6,IFRS별도,219860,한화에이스스팩2호
2016(E),,,,,,,,,,,IFRS별도,219860,한화에이스스팩2호
2017(E),,,,,,,,,,,IFRS별도,219860,한화에이스스팩2호
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015(A),15117,,750,241,1461,14.1,1.02,,9.39,239.15,IFRS연결,213500,한솔제지
2016(E),14212,-5.98,1257,697,4215,5.47,0.88,17.98,5.42,160.17,IFRS별도,213500,한솔제지
2017(E),15041,5.83,1330,814,4919,4.69,0.75,17.31,4.96,125.84,IFRS별도,213500,한솔제지
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1587.0,-7.86,61.0,10.0,23.0,124.34,1.02,0.94,13.36,-13.42,IFRS연결,026890,디피씨
2014(A),1452.0,-8.53,120.0,88.0,210.0,17.14,1.19,8.01,9.01,-20.42,IFRS연결,026890,디피씨
2015(A),1334.0,-8.11,120.0,138.0,332.0,12.96,1.26,11.5,7.36,-26.47,IFRS연결,026890,디피씨
2016(E),,,,,,,,,,,IFRS연결,026890,디피씨
2017(E),,,,,,,,,,,IFRS연결,026890,디피씨
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),232,42.13,88,76,1033,29.18,6.14,26.44,23.66,-45.62,IFRS별도,092040,아미코젠
2014(A),273,,94,76,889,46.81,7.2,,33.68,-17.16,IFRS연결,092040,아미코젠
2015(A),325,18.75,23,21,236,281.42,7.36,3.13,104.98,-1.64,IFRS연결,092040,아미코젠
2016(E),865,166.4,132,97,1064,62.49,6.62,11.17,28.93,-17.82,IFRS연결,092040,아미코젠
2017(E),1046,21.03,183,147,1613,41.24,5.77,14.95,22.87,-29.49,IFRS연결,092040,아미코젠
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),902.0,5.67,248.0,238.0,1350.0,9.95,1.92,25.55,6.02,-23.55,IFRS별도,155960,지디
2014(A),723.0,,27.0,18.0,98.0,62.48,0.88,,4.83,-11.72,IFRS연결,155960,지디
2015(A),486.0,-32.83,-68.0,-180.0,-991.0,-3.53,0.6,-15.47,3.45,-13.52,IFRS연결,155960,지디
2016(E),,,,,,,,,,,IFRS연결,155960,지디
2017(E),,,,,,,,,,,IFRS연결,155960,지디
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,004985,성신양회우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),10662,27.94,359,220,2555,23.57,2.57,11.78,11.4,96.72,IFRS연결,005610,삼립식품
2014(A),11076,3.88,469,333,3861,38.85,5.61,15.86,19.07,76.63,IFRS연결,005610,삼립식품
2015(A),13738,24.03,569,376,4354,63.5,9.11,15.73,29.2,69.79,IFRS연결,005610,삼립식품
2016(E),17394,26.62,684,496,5752,31.29,5.07,18.01,17.12,56.97,IFRS연결,005610,삼립식품
2017(E),21413,23.1,808,598,6926,25.99,4.33,18.54,15.09,46.18,IFRS연결,005610,삼립식품
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),447.0,-5.25,42.0,40.0,628.0,5.23,0.55,10.95,2.53,-25.02,IFRS별도,115440,우리넷
2014(A),453.0,1.53,49.0,44.0,691.0,5.64,0.6,11.08,2.52,-27.22,IFRS별도,115440,우리넷
2015(A),496.0,9.43,63.0,56.0,884.0,5.05,0.62,12.85,0.87,-49.01,IFRS별도,115440,우리넷
2016(E),,,,,,,,,,,IFRS별도,115440,우리넷
2017(E),,,,,,,,,,,IFRS별도,115440,우리넷
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),7533.0,50.59,728.0,400.0,1056.0,11.17,1.02,9.86,2.59,-18.61,IFRS연결,034310,NICE
2014(A),9285.0,23.25,710.0,307.0,811.0,18.81,1.21,7.05,4.22,-1.26,IFRS연결,034310,NICE
2015(A),10908.0,17.49,912.0,279.0,737.0,29.52,1.64,6.09,5.36,4.6,IFRS연결,034310,NICE
2016(E),,,,,,,,,,,IFRS연결,034310,NICE
2017(E),,,,,,,,,,,IFRS연결,034310,NICE
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),4214.0,10.18,178.0,46.0,170.0,9.71,0.92,9.31,5.2,381.48,IFRS연결,018500,동원금속
2014(A),4197.0,-0.41,170.0,79.0,294.0,6.23,0.94,15.66,5.17,365.17,IFRS연결,018500,동원금속
2015(A),4087.0,-2.61,122.0,16.0,57.0,33.91,1.05,3.02,6.37,376.19,IFRS연결,018500,동원금속
2016(E),,,,,,,,,,,IFRS별도,018500,동원금속
2017(E),,,,,,,,,,,IFRS별도,018500,동원금속
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,000105,유한양행우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),5709,17.75,336,156,2659,55.47,1.42,2.36,12.46,26.62,IFRS연결,000640,동아쏘시오홀딩스
2014(A),6306,10.47,208,17,375,323.7,1.17,0.36,14.54,53.01,IFRS연결,000640,동아쏘시오홀딩스
2015(A),7047,11.75,644,479,10011,16.93,1.58,9.51,8.12,46.38,IFRS연결,000640,동아쏘시오홀딩스
2016(E),7762,10.13,774,406,8096,23.47,1.72,7.52,11.81,44.04,IFRS연결,000640,동아쏘시오홀딩스
2017(E),8304,7.0,858,446,8861,21.44,1.6,7.74,10.78,36.61,IFRS연결,000640,동아쏘시오홀딩스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1197,-1.02,87,24,50,15.43,0.66,4.95,6.93,196.02,IFRS연결,000890,보해양조
2014(A),1224,2.29,93,50,72,14.35,1.04,7.61,7.76,84.88,IFRS연결,000890,보해양조
2015(A),1238,1.1,82,88,101,19.88,1.83,9.6,8.69,24.88,IFRS연결,000890,보해양조
2016(E),1443,16.57,82,62,65,23.4,1.17,5.46,8.27,8.95,IFRS연결,000890,보해양조
2017(E),1660,15.04,146,120,125,12.1,1.07,9.24,5.8,2.87,IFRS연결,000890,보해양조
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2537.0,-10.03,95.0,51.0,298.0,15.35,0.5,3.31,10.05,37.51,IFRS연결,014710,사조씨푸드
2014(A),2632.0,3.76,119.0,93.0,541.0,11.81,0.66,5.78,8.66,26.91,IFRS연결,014710,사조씨푸드
2015(A),2826.0,7.34,95.0,60.0,351.0,18.92,0.64,3.5,10.56,25.08,IFRS연결,014710,사조씨푸드
2016(E),,,,,,,,,,,IFRS연결,014710,사조씨푸드
2017(E),,,,,,,,,,,IFRS연결,014710,사조씨푸드
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2255.0,38.4,-206.0,-234.0,-1300.0,-1.07,0.99,-80.8,-6.45,397.39,IFRS연결,019180,티에이치엔
2014(A),2293.0,1.71,7.0,-59.0,-327.0,-4.29,1.84,-38.48,14.63,924.43,IFRS연결,019180,티에이치엔
2015(A),2762.0,20.43,60.0,-8.0,-42.0,-43.39,1.02,-4.22,3.24,139.21,IFRS연결,019180,티에이치엔
2016(E),,,,,,,,,,,IFRS별도,019180,티에이치엔
2017(E),,,,,,,,,,,IFRS별도,019180,티에이치엔
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),9159,17.53,515,127,607,71.66,2.47,3.53,12.23,77.46,IFRS연결,079160,CJ CGV
2014(A),10393,13.47,521,167,787,68.6,2.99,4.42,11.18,90.56,IFRS연결,079160,CJ CGV
2015(A),11935,14.84,669,519,2455,51.33,6.33,12.94,15.73,98.74,IFRS연결,079160,CJ CGV
2016(E),14670,22.91,960,675,3188,34.19,4.8,14.96,13.12,99.63,IFRS연결,079160,CJ CGV
2017(E),17611,20.05,1253,866,4093,26.63,4.16,16.74,11.23,85.75,IFRS연결,079160,CJ CGV
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),872.0,-15.56,-27.0,-35.0,-253.0,-5.87,1.87,-29.95,-7.9,-1.16,IFRS연결,015540,핫텍
2014(A),995.0,14.1,-43.0,-128.0,-688.0,-3.88,5.86,-125.06,-4.7,-16.25,IFRS연결,015540,핫텍
2015(A),1022.0,2.73,-100.0,-249.0,-906.0,-4.79,21.15,-324.52,-5.18,166.15,IFRS연결,015540,핫텍
2016(E),,,,,,,,,,,IFRS별도,015540,핫텍
2017(E),,,,,,,,,,,IFRS별도,015540,핫텍
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2236.0,-4.52,86.0,67.0,70.0,10.34,0.57,5.75,6.65,40.42,IFRS별도,014160,대영포장
2014(A),2466.0,10.26,113.0,60.0,64.0,14.33,0.69,4.92,7.18,35.29,IFRS별도,014160,대영포장
2015(A),2442.0,-0.96,84.0,-70.0,-71.0,-17.01,1.01,-5.61,362.1,31.68,IFRS별도,014160,대영포장
2016(E),,,,,,,,,,,IFRS별도,014160,대영포장
2017(E),,,,,,,,,,,IFRS별도,014160,대영포장
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,03473K,SK우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1795.0,6.17,46.0,18.0,126.0,24.33,0.44,1.8,8.63,69.82,IFRS별도,069730,DSR제강
2014(A),2018.0,12.45,93.0,73.0,507.0,6.23,0.42,6.95,4.95,60.32,IFRS별도,069730,DSR제강
2015(A),1827.0,-9.49,101.0,99.0,685.0,5.55,0.46,8.7,3.8,33.36,IFRS별도,069730,DSR제강
2016(E),,,,,,,,,,,IFRS별도,069730,DSR제강
2017(E),,,,,,,,,,,IFRS별도,069730,DSR제강
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1876,-0.16,428,327,2401,11.14,1.71,16.42,6.48,-25.78,IFRS연결,013030,하이록코리아
2014(A),1930,2.9,490,378,2780,11.58,1.79,16.49,6.97,-30.25,IFRS연결,013030,하이록코리아
2015(A),2092,8.4,536,429,3152,7.88,1.2,16.27,3.98,-35.4,IFRS연결,013030,하이록코리아
2016(E),1980,-5.4,444,360,2646,8.88,1.02,12.13,3.7,-41.8,IFRS연결,013030,하이록코리아
2017(E),2069,4.52,463,374,2750,8.55,0.93,11.41,3.11,-45.56,IFRS연결,013030,하이록코리아
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),21126,-3.71,1439,1040,2900,8.93,0.65,7.5,6.1,37.81,IFRS별도,001430,세아베스틸
2014(A),22024,4.25,1753,1235,3444,8.1,0.66,8.45,5.19,27.61,IFRS별도,001430,세아베스틸
2015(A),25267,,2223,1509,4208,6.56,0.67,,4.88,44.67,IFRS연결,001430,세아베스틸
2016(E),25321,0.21,1863,1111,3097,8.36,0.59,7.34,5.08,38.04,IFRS연결,001430,세아베스틸
2017(E),26081,3.0,2008,1164,3246,7.98,0.56,7.29,4.54,31.05,IFRS연결,001430,세아베스틸
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),5221.0,,282.0,293.0,3601.0,6.87,1.39,,7.1,49.7,IFRS연결,136490,선진
2014(A),5954.0,14.04,267.0,235.0,2888.0,10.56,1.49,15.06,10.93,56.82,IFRS연결,136490,선진
2015(A),6034.0,1.35,279.0,192.0,2361.0,11.82,1.2,10.78,12.06,60.02,IFRS연결,136490,선진
2016(E),,,,,,,,,,,IFRS연결,136490,선진
2017(E),,,,,,,,,,,IFRS연결,136490,선진
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),3799.0,-13.4,62.0,93.0,3834.0,12.91,0.37,3.02,2.89,-18.27,IFRS별도,004890,동일산업
2014(A),3642.0,,104.0,112.0,4623.0,14.23,0.47,,2.39,-34.65,IFRS연결,004890,동일산업
2015(A),3082.0,-15.35,20.0,42.0,1733.0,32.83,0.4,1.33,-0.55,-45.86,IFRS연결,004890,동일산업
2016(E),,,,,,,,,,,IFRS별도,004890,동일산업
2017(E),,,,,,,,,,,IFRS별도,004890,동일산업
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1018.0,10.14,21.0,5.0,40.0,55.77,0.59,0.97,21.56,51.47,IFRS연결,025880,케이씨피드
2014(A),929.0,-8.73,-11.0,-27.0,-220.0,-6.5,0.4,-5.7,-533.91,64.92,IFRS연결,025880,케이씨피드
2015(A),834.0,-10.18,-4.0,-21.0,-167.0,-17.94,0.89,-4.57,308.27,82.04,IFRS연결,025880,케이씨피드
2016(E),,,,,,,,,,,IFRS별도,025880,케이씨피드
2017(E),,,,,,,,,,,IFRS별도,025880,케이씨피드
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),5354,28.03,472,334,809,8.43,1.39,18.15,6.5,52.44,IFRS연결,007660,이수페타시스
2014(A),5048,-5.72,103,96,233,20.41,0.96,4.84,8.36,77.12,IFRS연결,007660,이수페타시스
2015(A),5209,3.2,202,156,379,12.19,0.93,7.92,6.78,71.22,IFRS연결,007660,이수페타시스
2016(E),5797,11.29,353,245,593,9.13,0.89,11.18,5.81,51.34,IFRS연결,007660,이수페타시스
2017(E),5986,3.25,374,286,693,7.8,0.81,11.28,5.44,45.88,IFRS연결,007660,이수페타시스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),161.0,30.52,41.0,31.0,111.0,,,26.01,,-78.77,GAAP개별,205100,엑셈
2014(A),161.0,,48.0,42.0,152.0,,,,,-53.45,IFRS연결,205100,엑셈
2015(A),207.0,28.2,46.0,-89.0,-322.0,-12.86,4.55,-43.05,-13.62,-40.13,IFRS연결,205100,엑셈
2016(E),,,,,,,,,,,IFRS별도,205100,엑셈
2017(E),,,,,,,,,,,IFRS별도,205100,엑셈
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),2152,46.17,257,204,2130,8.64,1.64,20.8,6.48,48.33,IFRS연결,053450,세코닉스
2014(A),2171,0.85,180,142,1463,9.09,1.09,12.27,5.35,33.58,IFRS연결,053450,세코닉스
2015(A),2449,12.81,128,90,879,18.55,1.3,7.12,8.63,47.69,IFRS연결,053450,세코닉스
2016(E),3044,24.31,225,178,1654,9.88,1.21,12.9,5.52,36.03,IFRS연결,053450,세코닉스
2017(E),3441,13.06,268,216,1981,8.25,1.07,13.95,4.63,22.15,IFRS연결,053450,세코닉스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),342.0,25.04,28.0,21.0,260.0,9.52,0.82,9.09,8.54,47.88,IFRS별도,084180,수성
2014(A),327.0,-4.14,31.0,24.0,291.0,12.22,1.09,9.57,11.29,56.59,IFRS별도,084180,수성
2015(A),342.0,4.43,34.0,20.0,249.0,14.08,1.04,7.86,9.5,24.57,IFRS별도,084180,수성
2016(E),,,,,,,,,,,IFRS별도,084180,수성
2017(E),,,,,,,,,,,IFRS별도,084180,수성
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2014(A),1129.0,-45.73,-804.0,-860.0,-428.0,-1.05,2.26,-212.4,-1.85,-3.22,IFRS연결,010050,우리종금
2014(A),689.0,-66.88,22.0,23.0,5.0,73.88,1.34,2.26,67.6,-11.61,IFRS연결,010050,우리종금
2015(A),1294.0,87.9,108.0,104.0,22.0,26.58,1.87,7.23,24.1,-12.16,IFRS연결,010050,우리종금
2016(E),,,,,,,,,,,IFRS별도,010050,우리종금
2017(E),,,,,,,,,,,IFRS별도,010050,우리종금
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),1480,43.25,100,73,503,10.83,1.22,11.92,4.88,-28.0,IFRS연결,081580,성우전자
2014(A),1555,5.1,103,104,712,4.93,0.68,15.11,1.42,-37.81,IFRS연결,081580,성우전자
2015(A),1663,6.96,85,110,742,8.98,1.16,13.53,4.5,-30.76,IFRS연결,081580,성우전자
2016(E),2198,32.16,131,174,1122,5.02,0.83,17.93,,,IFRS연결,081580,성우전자
2017(E),2571,16.97,164,202,1303,4.32,0.71,17.72,,,IFRS연결,081580,성우전자
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2013(A),430.0,1.5,35.0,21.0,223.0,19.5,1.95,9.89,11.26,84.7,IFRS연결,171010,램테크놀러지
2014(A),238.0,-44.51,-28.0,-36.0,-320.0,-8.81,1.46,-15.39,102.81,144.0,IFRS연결,171010,램테크놀러지
2015(A),264.0,10.88,-9.0,-21.0,-181.0,-14.94,1.52,-9.77,21.38,159.87,IFRS연결,171010,램테크놀러지
2016(E),,,,,,,,,,,IFRS연결,171010,램테크놀러지
2017(E),,,,,,,,,,,IFRS연결,171010,램테크놀러지
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,000327,노루홀딩스2우B
