2016.06(E),,,,,,,,,,,IFRS연결,045100,한양이엔지
2016.09(E),,,,,,,,,,,IFRS연결,045100,한양이엔지
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),4135,4.95,1579,1190,556,76.07,2.97,4.21,43.77,-51.9,IFRS연결,035250,강원랜드
2015.12(A),4059,8.64,1202,930,435,88.37,2.6,3.16,51.82,-56.85,IFRS연결,035250,강원랜드
2016.03(A),4366,2.62,1779,1428,668,61.27,2.81,4.8,33.37,-73.88,IFRS연결,035250,강원랜드
2016.06(E),4166,7.12,1602,1203,562,75.56,2.78,3.98,40.27,-58.47,IFRS연결,035250,강원랜드
2016.09(E),4561,10.3,1779,1346,629,67.55,2.65,4.24,35.9,-60.56,IFRS연결,035250,강원랜드
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),36.0,-12.52,2.0,2.0,37.0,155.58,1.22,0.84,-208.56,-23.28,IFRS별도,059120,아진엑스텍
2015.12(A),37.0,-39.66,-3.0,0.0,-7.0,-848.84,1.35,-0.17,60.81,-24.29,IFRS별도,059120,아진엑스텍
2016.03(A),31.0,-44.43,0.0,0.0,8.0,848.59,1.44,0.18,919.25,-20.24,IFRS별도,059120,아진엑스텍
2016.06(E),,,,,,,,,,,IFRS별도,059120,아진엑스텍
2016.09(E),,,,,,,,,,,IFRS별도,059120,아진엑스텍
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,008775,호텔신라우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),6394,3.99,786,354,5931,158.83,3.59,2.62,49.65,31.99,IFRS연결,001800,오리온
2015.12(A),6040,64.93,664,309,5167,225.67,4.44,2.24,73.9,32.52,IFRS연결,001800,오리온
2016.03(A),6606,-5.38,1189,690,11540,79.21,3.42,4.96,39.28,29.48,IFRS연결,001800,오리온
2016.06(E),5439,23.39,652,341,5714,161.17,,,,,IFRS연결,001800,오리온
2016.09(E),6850,7.13,1037,670,11214,82.13,,,,,IFRS연결,001800,오리온
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),932.0,9.49,11.0,37.0,238.0,18.04,0.41,2.4,7.68,-18.13,IFRS연결,037350,성도이엔지
2015.12(A),909.0,13.93,28.0,16.0,102.0,42.35,0.42,1.01,8.65,-19.41,IFRS연결,037350,성도이엔지
2016.03(A),747.0,13.67,15.0,34.0,224.0,22.24,0.48,2.24,19.35,-16.41,IFRS연결,037350,성도이엔지
2016.06(E),,,,,,,,,,,IFRS연결,037350,성도이엔지
2016.09(E),,,,,,,,,,,IFRS연결,037350,성도이엔지
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),83.0,-15.12,5.0,3.0,30.0,89.25,0.45,0.52,21.52,-27.82,IFRS별도,025890,한국주강
2015.12(A),108.0,-2.79,7.0,6.0,50.0,53.52,0.45,0.85,10.72,-31.63,IFRS별도,025890,한국주강
2016.03(A),74.0,-3.51,3.0,3.0,24.0,123.31,0.5,0.41,19.15,-36.16,IFRS별도,025890,한국주강
2016.06(E),,,,,,,,,,,IFRS별도,025890,한국주강
2016.09(E),,,,,,,,,,,IFRS별도,025890,한국주강
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),83.0,-5.49,8.0,8.0,23.0,183.15,2.49,1.37,97.68,-40.21,IFRS연결,033130,디지틀조선
2015.12(A),101.0,47.86,11.0,8.0,22.0,255.34,3.4,1.34,128.44,-39.39,IFRS연결,033130,디지틀조선
2016.03(A),85.0,-0.41,11.0,11.0,30.0,148.6,2.71,1.82,97.22,-42.21,IFRS연결,033130,디지틀조선
2016.06(E),,,,,,,,,,,IFRS별도,033130,디지틀조선
2016.09(E),,,,,,,,,,,IFRS별도,033130,디지틀조선
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),136.0,-20.68,3.0,1.0,18.0,248.61,0.58,0.23,31.09,32.48,IFRS연결,010240,흥국
2015.12(A),120.0,-24.99,1.0,-3.0,-50.0,-88.1,0.58,-0.65,63.93,30.13,IFRS연결,010240,흥국
2016.03(A),143.0,-25.26,10.0,6.0,97.0,47.45,0.61,1.28,22.46,28.7,IFRS연결,010240,흥국
2016.06(E),,,,,,,,,,,IFRS연결,010240,흥국
2016.09(E),,,,,,,,,,,IFRS연결,010240,흥국
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,004415,서울식품우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),100.0,,9.0,1.0,4.0,2600.2,3.1,,738.09,11.27,IFRS연결,060300,레드로버
2015.12(A),83.0,,-6.0,-34.0,-101.0,-85.17,2.92,-3.37,-106.4,0.39,IFRS연결,060300,레드로버
2016.03(A),108.0,,6.0,4.0,12.0,725.65,2.82,0.39,323.0,11.31,IFRS연결,060300,레드로버
2016.06(E),,,,,,,,,,,IFRS연결,060300,레드로버
2016.09(E),,,,,,,,,,,IFRS연결,060300,레드로버
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),317.0,-4.45,-54.0,-57.0,-96.0,-24.98,1.85,-7.14,-35.05,25.24,IFRS연결,014990,인디에프
2015.12(A),544.0,-5.59,-7.0,-11.0,-19.0,-136.99,2.05,-1.48,-1273.9,21.39,IFRS연결,014990,인디에프
2016.03(A),457.0,1.65,3.0,-1.0,-2.0,-1323.99,1.63,-0.12,142.2,20.95,IFRS연결,014990,인디에프
2016.06(E),,,,,,,,,,,IFRS별도,014990,인디에프
2016.09(E),,,,,,,,,,,IFRS별도,014990,인디에프
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),38.0,93.93,1.0,2.0,24.0,200.17,1.49,0.81,56.19,-58.28,IFRS별도,131090,시큐브
2015.12(A),96.0,-3.95,15.0,11.0,156.0,32.28,1.5,5.22,18.79,-67.31,IFRS별도,131090,시큐브
2016.03(A),22.0,10.14,-4.0,-4.0,-56.0,-88.68,1.53,-1.86,-102.14,-71.86,IFRS별도,131090,시큐브
2016.06(E),,,,,,,,,,,IFRS별도,131090,시큐브
2016.09(E),,,,,,,,,,,IFRS별도,131090,시큐브
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),41.0,-6.91,-4.0,-1.0,-3.0,-1128.79,2.76,-0.26,-268.99,-1.7,IFRS연결,005110,한창
2015.12(A),54.0,27.19,-28.0,0.0,1.0,3977.33,4.77,0.12,-65.82,13.53,IFRS연결,005110,한창
2016.03(A),88.0,101.83,-21.0,-16.0,-47.0,-95.13,4.38,-4.69,-77.19,14.96,IFRS연결,005110,한창
2016.06(E),,,,,,,,,,,IFRS별도,005110,한창
2016.09(E),,,,,,,,,,,IFRS별도,005110,한창
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),314.0,15.52,22.0,11.0,38.0,63.89,0.9,1.47,44.4,105.57,IFRS별도,008260,NI스틸
2015.12(A),230.0,-32.69,21.0,13.0,46.0,57.03,0.96,1.72,33.61,99.23,IFRS별도,008260,NI스틸
2016.03(A),243.0,-24.92,32.0,23.0,83.0,31.28,0.93,2.98,27.19,102.17,IFRS별도,008260,NI스틸
2016.06(E),,,,,,,,,,,IFRS별도,008260,NI스틸
2016.09(E),,,,,,,,,,,IFRS별도,008260,NI스틸
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),80.0,-15.68,-2.0,2.0,20.0,345.15,0.69,0.21,68.99,-8.34,IFRS연결,033830,티비씨
2015.12(A),175.0,78.43,20.0,25.0,251.0,26.82,0.64,2.52,24.43,-16.09,IFRS연결,033830,티비씨
2016.03(A),73.0,15.71,-4.0,-1.0,-6.0,-1219.73,0.71,-0.06,94.34,-23.03,IFRS연결,033830,티비씨
2016.06(E),,,,,,,,,,,IFRS별도,033830,티비씨
2016.09(E),,,,,,,,,,,IFRS별도,033830,티비씨
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),42.0,,-23.0,-37.0,-146.0,-82.82,5.57,-6.16,-123.57,14.72,IFRS연결,041590,젬백스테크놀러지
2015.12(A),128.0,,-27.0,-38.0,-149.0,-60.83,3.92,-6.79,-85.23,19.15,IFRS연결,041590,젬백스테크놀러지
2016.03(A),187.0,,-16.0,-26.0,-98.0,-53.15,2.64,-4.67,-157.75,85.85,IFRS연결,041590,젬백스테크놀러지
2016.06(E),,,,,,,,,,,IFRS별도,041590,젬백스테크놀러지
2016.09(E),,,,,,,,,,,IFRS별도,041590,젬백스테크놀러지
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),14.0,,-11.0,-14.0,-338.0,-27.5,2.01,,-27.72,-3.64,IFRS연결,158310,인터불스
2015.12(A),19.0,,-39.0,-45.0,-1023.0,-7.43,2.05,-25.07,-8.52,-7.03,IFRS연결,158310,인터불스
2016.03(A),16.0,,-2.0,-3.0,-56.0,-113.14,1.72,-1.55,-118.72,8.72,IFRS연결,158310,인터불스
2016.06(E),,,,,,,,,,,IFRS별도,158310,인터불스
2016.09(E),,,,,,,,,,,IFRS별도,158310,인터불스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),650.0,3.79,40.0,-7.0,-79.0,-200.61,0.86,-0.44,58.09,89.68,IFRS연결,008250,이건산업
2015.12(A),687.0,3.88,29.0,-47.0,-499.0,-25.33,0.75,-2.84,-116.03,109.75,IFRS연결,008250,이건산업
2016.03(A),631.0,-2.73,52.0,42.0,445.0,25.05,0.66,2.62,32.5,109.8,IFRS연결,008250,이건산업
2016.06(E),,,,,,,,,,,IFRS연결,008250,이건산업
2016.09(E),,,,,,,,,,,IFRS연결,008250,이건산업
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,051915,LG화학우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),327.0,36.16,17.0,18.0,45.0,324.0,5.84,2.3,183.82,9.39,IFRS연결,027050,코리아나
2015.12(A),338.0,18.05,-1.0,1.0,4.0,3082.02,4.34,0.18,724.8,7.27,IFRS연결,027050,코리아나
2016.03(A),330.0,7.24,10.0,10.0,24.0,378.33,3.7,1.23,201.02,4.52,IFRS연결,027050,코리아나
2016.06(E),,,,,,,,,,,IFRS연결,027050,코리아나
2016.09(E),,,,,,,,,,,IFRS연결,027050,코리아나
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),2696.0,23.93,95.0,3.0,90.0,1717.67,2.12,0.13,81.39,256.63,IFRS연결,016250,이테크건설
2015.12(A),2988.0,6.48,157.0,37.0,1305.0,101.5,1.79,1.84,69.03,266.0,IFRS연결,016250,이테크건설
2016.03(A),2342.0,7.01,217.0,63.0,2261.0,46.66,1.4,3.12,46.64,265.6,IFRS연결,016250,이테크건설
2016.06(E),,,,,,,,,,,IFRS연결,016250,이테크건설
2016.09(E),,,,,,,,,,,IFRS연결,016250,이테크건설
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),166.0,,5.0,1.0,4.0,679.48,1.38,0.2,-580.94,35.25,IFRS별도,070590,한솔인티큐브
2015.12(A),246.0,17.29,39.0,33.0,240.0,9.58,1.02,11.24,9.32,38.22,IFRS별도,070590,한솔인티큐브
2016.03(A),108.0,-25.33,-18.0,-16.0,-113.0,-21.89,1.18,-5.2,-28.58,57.2,IFRS별도,070590,한솔인티큐브
2016.06(E),,,,,,,,,,,IFRS별도,070590,한솔인티큐브
2016.09(E),,,,,,,,,,,IFRS별도,070590,한솔인티큐브
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),820.0,10.41,46.0,38.0,210.0,15.73,0.79,5.24,4.77,-32.37,IFRS연결,039310,세중
2015.12(A),454.0,-30.52,39.0,16.0,90.0,42.97,0.9,2.16,11.9,-25.42,IFRS연결,039310,세중
2016.03(A),694.0,9.95,43.0,30.0,166.0,24.26,0.92,3.9,2.58,-69.22,IFRS연결,039310,세중
2016.06(E),,,,,,,,,,,IFRS별도,039310,세중
2016.09(E),,,,,,,,,,,IFRS별도,039310,세중
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),22.0,158.93,12.0,16.0,68.0,67.89,4.55,8.06,90.9,16.83,IFRS연결,065560,큐브스
2015.12(A),22.0,1191.0,40.0,-111.0,-465.0,-9.74,8.96,-61.41,-45.42,12.08,IFRS연결,065560,큐브스
2016.03(A),12.0,-36.25,-4.0,-6.0,-23.0,-133.09,5.75,-4.46,-226.33,14.45,IFRS연결,065560,큐브스
2016.06(E),,,,,,,,,,,IFRS별도,065560,큐브스
2016.09(E),,,,,,,,,,,IFRS별도,065560,큐브스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),460.0,5.79,32.0,3.0,368.0,984.88,0.81,0.08,85.83,51.96,IFRS연결,001460,BYC
2015.12(A),549.0,7.8,70.0,62.0,7363.0,62.41,1.01,1.65,47.12,51.85,IFRS연결,001460,BYC
2016.03(A),446.0,16.91,43.0,44.0,5193.0,100.13,1.14,1.15,63.4,55.82,IFRS연결,001460,BYC
2016.06(E),,,,,,,,,,,IFRS별도,001460,BYC
2016.09(E),,,,,,,,,,,IFRS별도,001460,BYC
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),1807,1.44,18,-38,-1676,-39.27,0.21,-0.74,-34.22,45.02,IFRS연결,001530,동일방직
2015.12(A),1867,-4.27,-35,-103,-4470,-13.89,0.21,-2.02,20.98,45.09,IFRS연결,001530,동일방직
2016.03(A),2006,0.75,-3,-52,-2280,-27.63,0.21,-1.05,-344.29,35.27,IFRS연결,001530,동일방직
2016.06(E),2016,-2.88,92,23,1002,61.85,,,,,IFRS연결,001530,동일방직
2016.09(E),1857,2.78,47,6,262,237.08,,,,,IFRS연결,001530,동일방직
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),230.0,0.1,46.0,35.0,22.0,32.71,0.62,2.01,205.9,450.16,IFRS별도,023760,한국캐피탈
2015.12(A),232.0,-5.76,51.0,38.0,23.0,34.25,0.67,2.03,200.59,468.05,IFRS별도,023760,한국캐피탈
2016.03(A),242.0,3.38,58.0,45.0,27.0,30.23,0.7,2.37,176.63,481.94,IFRS별도,023760,한국캐피탈
2016.06(E),,,,,,,,,,,IFRS별도,023760,한국캐피탈
2016.09(E),,,,,,,,,,,IFRS별도,023760,한국캐피탈
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),1120,8.11,58,55,651,87.48,2.42,2.9,46.57,15.01,IFRS별도,003850,보령제약
2015.12(A),1017,13.41,87,41,488,115.55,2.35,2.12,53.72,17.86,IFRS별도,003850,보령제약
2016.03(A),889,2.25,43,32,379,146.17,2.29,1.62,60.23,15.29,IFRS별도,003850,보령제약
2016.06(E),1071,6.32,80,61,719,92.92,,,,,IFRS별도,003850,보령제약
2016.09(E),1186,5.81,83,72,860,77.67,,,,,IFRS별도,003850,보령제약
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),230,-28.36,125,105,1854,229.96,21.6,10.49,171.65,-51.2,IFRS연결,086900,메디톡스
2015.12(A),248,72.65,140,115,2032,252.37,24.11,10.51,188.71,-45.69,IFRS연결,086900,메디톡스
2016.03(A),288,52.97,164,136,2407,183.42,20.27,11.87,133.36,-34.67,IFRS연결,086900,메디톡스
2016.06(E),298,36.34,172,134,2367,181.65,16.85,10.64,130.39,-41.05,IFRS연결,086900,메디톡스
2016.09(E),299,29.9,163,135,2382,180.48,15.77,9.59,134.76,-39.1,IFRS연결,086900,메디톡스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),229.0,-16.29,5.0,2.0,187.0,157.15,0.6,0.51,56.66,37.63,IFRS연결,000440,중앙에너비스
2015.12(A),237.0,-8.15,5.0,2.0,182.0,155.94,0.58,0.49,54.53,36.32,IFRS연결,000440,중앙에너비스
2016.03(A),216.0,0.86,3.0,2.0,133.0,220.91,0.61,0.36,64.98,36.4,IFRS연결,000440,중앙에너비스
2016.06(E),,,,,,,,,,,IFRS별도,000440,중앙에너비스
2016.09(E),,,,,,,,,,,IFRS별도,000440,중앙에너비스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),2283,7.22,311,128,143,37.08,1.42,4.05,8.35,-30.3,IFRS연결,024660,하림홀딩스
2015.12(A),2335,9.2,295,146,164,27.01,1.13,4.44,5.81,-33.36,IFRS연결,024660,하림홀딩스
2016.03(A),2317,9.25,281,109,122,36.89,1.11,3.18,5.6,-35.35,IFRS연결,024660,하림홀딩스
2016.06(E),2520,13.33,350,150,168,31.98,,,,,IFRS연결,024660,하림홀딩스
2016.09(E),2560,12.12,390,170,191,28.22,,,,,IFRS연결,024660,하림홀딩스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),6480,7.11,240,340,640,48.24,0.88,1.8,28.77,28.86,IFRS연결,012450,한화테크윈
2015.12(A),7560,10.63,-147,10,19,1896.62,0.84,0.05,-977.39,1.07,IFRS연결,012450,한화테크윈
2016.03(A),6426,6.71,317,1961,3691,10.93,0.98,8.87,6.56,-17.15,IFRS연결,012450,한화테크윈
2016.06(E),6971,14.8,335,254,477,100.34,1.04,1.1,44.8,-6.86,IFRS연결,012450,한화테크윈
2016.09(E),7380,13.89,355,302,569,84.2,1.03,1.23,42.71,-7.2,IFRS연결,012450,한화테크윈
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),10748.0,16.39,100.0,80.0,123.0,31.39,0.55,1.79,-15.88,-100.9,IFRS연결,000540,흥국화재
2015.12(A),10563.0,-57.94,-38.0,-39.0,-59.0,-70.65,0.62,-0.86,23.58,-68.69,IFRS연결,000540,흥국화재
2016.03(A),10857.0,3.08,-225.0,40.0,61.0,65.0,0.56,0.88,-1.75,-49.31,IFRS연결,000540,흥국화재
2016.06(E),,,,,,,,,,,IFRS별도,000540,흥국화재
2016.09(E),,,,,,,,,,,IFRS별도,000540,흥국화재
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),65.0,6.08,3.0,-19.0,-228.0,-10.94,0.62,-5.77,-19.58,12.83,IFRS연결,045300,성우테크론
2015.12(A),65.0,21.04,2.0,10.0,115.0,26.31,0.75,2.99,22.6,12.46,IFRS연결,045300,성우테크론
2016.03(A),67.0,-1.68,6.0,3.0,35.0,83.45,0.72,0.9,31.09,10.45,IFRS연결,045300,성우테크론
2016.06(E),,,,,,,,,,,IFRS별도,045300,성우테크론
2016.09(E),,,,,,,,,,,IFRS별도,045300,성우테크론
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),159.0,-5.96,-2.0,-28.0,-588.0,-21.94,0.26,-1.42,-111.88,28.06,IFRS연결,019010,그랜드백화점
2015.12(A),174.0,13.07,7.0,0.0,-3.0,-3071.72,0.21,-0.01,47.74,25.35,IFRS연결,019010,그랜드백화점
2016.03(A),179.0,1.71,7.0,-27.0,-560.0,-20.18,0.23,-1.37,-164.61,30.29,IFRS연결,019010,그랜드백화점
2016.06(E),,,,,,,,,,,IFRS별도,019010,그랜드백화점
2016.09(E),,,,,,,,,,,IFRS별도,019010,그랜드백화점
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),942.0,3.28,28.0,36.0,207.0,57.38,2.72,4.8,34.98,-34.58,IFRS연결,053280,예스24
2015.12(A),956.0,0.77,18.0,11.0,64.0,143.01,2.05,1.45,46.42,-43.21,IFRS연결,053280,예스24
2016.03(A),1142.0,-9.61,16.0,16.0,96.0,87.07,1.87,2.15,33.56,-39.59,IFRS연결,053280,예스24
2016.06(E),,,,,,,,,,,IFRS연결,053280,예스24
2016.09(E),,,,,,,,,,,IFRS연결,053280,예스24
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),129.0,-3.91,9.0,10.0,98.0,29.33,0.66,2.39,10.96,-16.1,IFRS연결,155650,와이엠씨
2015.12(A),148.0,12.16,10.0,2.0,25.0,127.39,0.73,0.61,20.13,-21.33,IFRS연결,155650,와이엠씨
2016.03(A),246.0,106.17,9.0,8.0,84.0,52.92,1.0,2.01,10.34,-65.36,IFRS연결,155650,와이엠씨
2016.06(E),,,,,,,,,,,IFRS연결,155650,와이엠씨
2016.09(E),,,,,,,,,,,IFRS연결,155650,와이엠씨
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),6.0,,-22.0,-17.0,-189.0,,0.0,-24.21,,-39.99,IFRS연결,182400,에이티젠
2015.12(A),9.0,,-12.0,-13.0,-131.0,-244.63,12.07,-7.66,-256.28,-83.7,IFRS연결,182400,에이티젠
2016.03(A),12.0,148.17,-16.0,-17.0,-155.0,-272.4,16.51,-5.97,-279.11,-65.56,IFRS연결,182400,에이티젠
2016.06(E),,,,,,,,,,,IFRS연결,182400,에이티젠
2016.09(E),,,,,,,,,,,IFRS연결,182400,에이티젠
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),3687.0,-9.69,63.0,22.0,245.0,38.41,0.31,0.82,48.21,104.06,IFRS연결,013580,계룡건설
2015.12(A),4568.0,17.41,133.0,71.0,796.0,12.5,0.32,2.62,23.35,79.53,IFRS연결,013580,계룡건설
2016.03(A),3714.0,20.9,89.0,30.0,332.0,31.74,0.34,1.08,35.5,77.89,IFRS연결,013580,계룡건설
2016.06(E),,,,,,,,,,,IFRS연결,013580,계룡건설
2016.09(E),,,,,,,,,,,IFRS연결,013580,계룡건설
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),340,13.65,284,219,87,37.9,1.7,4.72,29.72,1.68,IFRS연결,034830,한국토지신탁
2015.12(A),360,4.24,148,106,42,67.16,1.43,2.21,51.69,14.9,IFRS연결,034830,한국토지신탁
2016.03(A),475,50.11,268,214,85,40.97,1.73,4.37,32.8,8.72,IFRS연결,034830,한국토지신탁
2016.06(E),413,12.18,275,224,89,43.62,,,,,IFRS연결,034830,한국토지신탁
2016.09(E),401,17.88,272,240,95,40.71,,,,,IFRS연결,034830,한국토지신탁
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),372,-15.93,13,-20,-326,-337.15,2.25,-0.68,659.63,5.34,IFRS별도,027390,한화갤러리아타임월드
2015.12(A),483,2.25,43,14,231,426.9,2.07,0.49,155.73,1.78,IFRS별도,027390,한화갤러리아타임월드
